"","Estimate"
"12911",17221.1954488753
"12912",75648.6879518352
"12913",25718.6052132449
"12914",85928.2226494035
"12915",28183.551959053
"12916",56110.3673153742
"12917",17293.1951193438
"12918",86549.3016015018
"12919",38816.5260836382
"12920",115160.304539099
"12921",19339.1530067183
"12922",147499.681342598
"12923",12312.2529543215
"12924",22784.7707261544
"12925",64092.5028791253
"12926",57142.3652578547
"12927",32701.514666266
"12928",35859.1128439157
"12929",19366.0341019881
"12930",86846.3469220964
"12931",47030.5531061963
"12932",158234.49166805
"12933",162136.685814308
"12934",48281.3317063214
"12935",114701.586304267
"12936",83193.9966178758
"12937",30455.3150364526
"12938",14427.5056943225
"12939",35238.2614656326
"12940",72049.8142950909
"12941",16194.7753339616
"12942",89519.1151636771
"12943",43366.2215568277
"12944",92345.0911202646
"12945",105348.946664625
"12946",40353.2649087459
"12947",20497.5189529859
"12948",22594.8640406462
"12949",24690.7633296272
"12950",24542.3527860521
"12951",53572.6556145821
"12952",41355.1574236988
"12953",31136.0821940865
"12954",55396.8004496963
"12955",16792.2993384785
"12956",149676.413478902
"12957",71728.0837269558
"12958",140938.267042734
"12959",39246.5504001274
"12960",29305.8515973746
"12961",36317.9284416059
"12962",6742.71141926058
"12963",195540.45255975
"12964",27148.7139712076
"12965",68647.3422601009
"12966",55107.0572334307
"12967",53477.4818032796
"12968",152273.180834169
"12969",88290.2968943858
"12970",143045.927318486
"12971",34759.3085354297
"12972",53783.3289498883
"12973",30236.0686369781
"12974",117786.886487175
"12975",9742.22804190447
"12976",21066.6917271855
"12977",23881.2919727269
"12978",33319.658094636
"12979",107812.007415838
"12980",32409.0495132821
"12981",13745.2838825732
"12982",111402.553294882
"12983",36453.3572631631
"12984",22410.1192598716
"12985",64561.0830224968
"12986",97283.2608506138
"12987",88760.5529621486
"12988",25492.8478081629
"12989",20235.0952008538
"12990",139124.205371132
"12991",45156.468573865
"12992",20364.5888799916
"12993",18350.0382645197
"12994",26470.1944185722
"12995",17206.7297949891
"12996",34315.2679564968
"12997",80453.5540474436
"12998",17746.8304090028
"12999",40034.960596822
"13000",8277.14071944266
"13001",7060.27141346879
"13002",198815.212829289
"13003",37087.314540867
"13004",33228.4194782447
"13005",80725.021598683
"13006",14833.0894191159
"13007",44252.5851671194
"13008",39277.1021148976
"13009",5093.09585893762
"13010",22474.3168133971
"13011",17388.3681980283
"13012",703549.128646585
"13013",31060.5154454675
"13014",54488.9337549602
"13015",38648.5508329166
"13016",69097.0610071075
"13017",18185.6487441079
"13018",66480.2626288949
"13019",52427.1824887741
"13020",42621.3920792671
"13021",43055.8622831873
"13022",68832.1164117537
"13023",36369.1135295194
"13024",251870.863498733
"13025",22675.536574402
"13026",16074.5325878854
"13027",77329.4529729646
"13028",49571.3787749394
"13029",40093.6153737297
"13030",20017.2752753168
"13031",22111.101713613
"13032",153689.614202492
"13033",56767.6077647846
"13034",100538.364249695
"13035",43215.6913305709
"13036",61104.1561108452
"13037",16393.1905758137
"13038",20329.4894848381
"13039",109677.774850884
"13040",25032.5165828394
"13041",32724.9148623263
"13042",54163.3750880943
"13043",43354.6638441441
"13044",54585.7433351458
"13045",62792.8334784737
"13046",35221.8362524445
"13047",97295.5079823524
"13048",56108.5477200726
"13049",18306.5034268221
"13050",26184.168512063
"13051",50425.4955640277
"13052",13355.2963551066
"13053",23358.7973403878
"13054",11180.0313022514
"13055",66631.6761277457
"13056",25093.9134628076
"13057",29477.231482348
"13058",49015.1524953545
"13059",52525.6922590988
"13060",104494.474603321
"13061",35960.0919729407
"13062",54985.1127177237
"13063",17163.6886563602
"13064",79855.9609697255
"13065",53442.8743950808
"13066",22813.6256587512
"13067",85706.3879782267
"13068",62707.8674889379
"13069",29971.4850487082
"13070",82265.6350535901
"13071",26079.5303312783
"13072",61449.6361051252
"13073",32425.045670654
"13074",19095.8940517002
"13075",106043.338885442
"13076",96260.5026157892
"13077",107048.108393945
"13078",167073.269149823
"13079",52624.3034298308
"13080",61097.2857723264
"13081",16917.5373595644
"13082",76701.9303969378
"13083",53751.5463251788
"13084",35416.7178612107
"13085",35350.963774973
"13086",55244.246751894
"13087",51603.0770146619
"13088",121300.302943078
"13089",29123.7060310928
"13090",15912.4121388452
"13091",33222.4086419827
"13092",33526.6406977256
"13093",28802.732294639
"13094",11029.6715433611
"13095",2972.94547722596
"13096",94612.3690800851
"13097",38138.3893721763
"13098",79753.0256936178
"13099",41101.6558507391
"13100",41206.313333346
"13101",43482.0761348485
"13102",21109.510544822
"13103",70002.083874643
"13104",8944.48544942684
"13105",19351.4391247329
"13106",55958.8600836715
"13107",18737.8304178217
"13108",53943.7485348181
"13109",24772.8576535264
"13110",97614.0630558152
"13111",4763.65115651622
"13112",114551.026580975
"13113",64534.7919886048
"13114",16748.7822780712
"13115",21540.5532872271
"13116",8500.1951043288
"13117",25124.1067105038
"13118",26235.9815192333
"13119",24949.3771815159
"13120",60776.6387862001
"13121",8458.34568202586
"13122",87575.9363308612
"13123",21006.4846155434
"13124",9103.10695839213
"13125",38538.6728879085
"13126",20407.7716687499
"13127",43281.519491978
"13128",47302.8484419108
"13129",84270.9750671482
"13130",27794.4673692069
"13131",54226.4675582406
"13132",28455.7320600283
"13133",5428.26249299649
"13134",83800.0830696076
"13135",26943.622529413
"13136",22207.7585212156
"13137",125899.81919058
"13138",42143.3538809663
"13139",16822.6265141987
"13140",67505.8172184656
"13141",14137.543088754
"13142",21522.5383584587
"13143",30330.0732171267
"13144",18446.8817008347
"13145",15337.2399921262
"13146",39949.6744047614
"13147",52130.1545386936
"13148",39377.2101700089
"13149",20861.6621382467
"13150",18463.7569732225
"13151",8124.38759699876
"13152",40771.7545358967
"13153",18399.9065560455
"13154",61414.6115406196
"13155",72058.2196990009
"13156",12687.0206392535
"13157",15934.7319021113
"13158",26123.9023469804
"13159",61478.8969380047
"13160",47871.2052782842
"13161",8125.75014427111
"13162",10530.0453622677
"13163",67075.1347843392
"13164",26900.8783788846
"13165",114244.236129186
"13166",46361.076071621
"13167",22712.8481405145
"13168",10345.9117638619
"13169",46386.5772982932
"13170",29964.92557927
"13171",34763.3242218191
"13172",170324.577321678
"13173",140937.577508849
"13174",34983.3215017598
"13175",97871.9181255936
"13176",71182.9280526384
"13177",36511.461821774
"13178",41770.0554562982
"13179",34444.6017108166
"13180",41853.9508329511
"13181",37752.5254045999
"13182",86978.2983720682
"13183",27337.7756943652
"13184",34592.0376928055
"13185",83999.9773978638
"13186",51160.8625044503
"13187",9397.31375789861
"13188",48826.5806082291
"13189",10135.4987464146
"13190",32017.2997813305
"13191",24875.8397179121
"13192",18893.3832582969
"13193",72321.3590747952
"13194",169654.135852714
"13195",22850.8090416533
"13196",92316.3699854814
"13197",55470.8259459174
"13198",11411.8108537203
"13199",71664.9513544425
"13200",167759.074616479
"13201",20376.0155929973
"13202",24614.566796407
"13203",13511.0175318762
"13204",57135.2191293107
"13205",35502.1536376275
"13206",46161.2060160145
"13207",53945.6731845914
"13208",22001.7659550113
"13209",14150.4134738643
"13210",72698.7504173662
"13211",15535.2757460825
"13212",28330.6854744468
"13213",19895.5629155312
"13214",22984.7419167792
"13215",49260.4599380093
"13216",21461.0409261969
"13217",17196.4360768643
"13218",12847.6633124929
"13219",107997.113908764
"13220",71801.3234949505
"13221",39590.3265956345
"13222",7082.80531128689
"13223",195857.870681217
"13224",91532.723196007
"13225",244767.396225276
"13226",20954.9152790357
"13227",49756.6799211442
"13228",18070.9990389476
"13229",112228.949567828
"13230",28604.0945280847
"13231",44199.6325415909
"13232",40738.1436029631
"13233",18661.499438485
"13234",39056.4580050209
"13235",21742.2887698371
"13236",44117.0767305474
"13237",52968.9796980743
"13238",26733.1939114949
"13239",46513.696008714
"13240",43354.3548687011
"13241",29956.7159104874
"13242",18718.4375175399
"13243",107096.835924118
"13244",40568.8671718908
"13245",58829.7949079268
"13246",53345.597463173
"13247",111715.857750794
"13248",47543.1658713284
"13249",21529.7791277151
"13250",26911.326908996
"13251",36266.7573299832
"13252",45477.8185926762
"13253",23255.6232159411
"13254",24993.8216488442
"13255",104473.142299537
"13256",55710.5149066069
"13257",18510.8473616833
"13258",47335.5658825294
"13259",63247.9492335455
"13260",21334.3616355159
"13261",41805.6241651136
"13262",29436.5135751269
"13263",67531.494914163
"13264",3861.51373997738
"13265",38514.5111848174
"13266",40414.0122060105
"13267",23452.5267341597
"13268",77867.7393291147
"13269",81820.4689206079
"13270",50420.0288783818
"13271",20072.4529515522
"13272",43552.6916672115
"13273",64225.6907368083
"13274",7666.00242674631
"13275",50579.9609449032
"13276",71428.9218713752
"13277",52052.0150480605
"13278",73309.51501206
"13279",98842.978316313
"13280",45694.8756887665
"13281",34906.4067845749
"13282",13039.6391090479
"13283",11669.2914559823
"13284",19040.4103662565
"13285",21551.2398347558
"13286",25171.3137223084
"13287",94098.5735577968
"13288",80244.5524789045
"13289",52555.3038722501
"13290",24208.9159364231
"13291",66756.6693096857
"13292",33623.8486784296
"13293",20302.7885090954
"13294",16609.4794467858
"13295",9663.33678833097
"13296",34361.6525987105
"13297",17526.9881958374
"13298",55838.0026187526
"13299",53248.5025551817
"13300",19040.1883434026
"13301",11887.0952329731
"13302",21223.0650826946
"13303",55156.3169699773
"13304",27029.6668897695
"13305",71862.7306421421
"13306",22834.3377573137
"13307",61121.7283095081
"13308",99513.950315506
"13309",35045.0699946253
"13310",62101.1955331011
"13311",46441.738524237
"13312",14346.6847408605
"13313",71615.5998968866
"13314",17089.874834274
"13315",9992.72190930509
"13316",57170.5504460584
"13317",29032.3098690629
"13318",17396.2175637156
"13319",14866.9143485744
"13320",30509.0281001096
"13321",25767.8834232206
"13322",59596.3350941111
"13323",24941.149421138
"13324",30755.6238907448
"13325",202507.015325899
"13326",50148.0376672599
"13327",16029.4460562655
"13328",41396.4321810451
"13329",20335.399209948
"13330",31752.517107189
"13331",38708.9194603573
"13332",38168.2543374077
"13333",81038.3981218023
"13334",30734.5802169995
"13335",17381.8229067894
"13336",53468.0756269627
"13337",56173.1513932052
"13338",37097.1547328771
"13339",135968.283491942
"13340",40985.3452066883
"13341",39336.996873225
"13342",124855.167060038
"13343",25948.3277500998
"13344",14912.2020647582
"13345",105985.086165103
"13346",40131.4044858869
"13347",8199.99406820414
"13348",43953.404565953
"13349",23307.3029641473
"13350",32317.9314972597
"13351",20344.5212312824
"13352",22587.3400728427
"13353",6573.14273358999
"13354",64683.2899735826
"13355",107314.39691063
"13356",90404.6057714166
"13357",87459.1250721488
"13358",7656.75812633268
"13359",19393.74010515
"13360",34739.3084346798
"13361",80174.923941953
"13362",101167.498439943
"13363",53790.8110168049
"13364",52416.4988375741
"13365",57507.8335068366
"13366",19687.9045825989
"13367",28374.2790545783
"13368",368672.856879667
"13369",14463.917806957
"13370",26497.2104793912
"13371",63590.223080246
"13372",20308.5515894883
"13373",33492.0061388915
"13374",43160.1317641783
"13375",82368.176270934
"13376",37377.9659637919
"13377",6986.67279018775
"13378",39914.6936000848
"13379",17359.0763026061
"13380",41545.2341511685
"13381",16761.4047452672
"13382",17624.778158245
"13383",18625.3002162307
"13384",16210.324495476
"13385",25082.7814058655
"13386",68436.7297361587
"13387",57730.0891169535
"13388",34006.7346241469
"13389",29889.3135797809
"13390",40818.4385935526
"13391",60549.6158090734
"13392",14757.3407980342
"13393",12359.8606040951
"13394",110255.236421328
"13395",5747.92980296405
"13396",37777.353980858
"13397",75197.8499580392
"13398",17037.2872789402
"13399",141677.415214319
"13400",22792.6156420598
"13401",32802.0881446208
"13402",22594.3627452736
"13403",29525.1603303226
"13404",9763.98665045998
"13405",24250.8906926584
"13406",85482.1363772158
"13407",92681.4785254761
"13408",36430.1088580571
"13409",38491.5944103312
"13410",78998.0685163818
"13411",25569.1619724858
"13412",101077.233022335
"13413",39009.2791260259
"13414",61448.1671876921
"13415",24199.4981048906
"13416",39095.4591720079
"13417",14770.6913559391
"13418",119600.763443104
"13419",21719.1026635917
"13420",30753.6426085028
"13421",6091.09827071148
"13422",179178.625480993
"13423",35050.3485762385
"13424",8809.2123106632
"13425",53666.8653856385
"13426",69849.5879726394
"13427",16289.6131589369
"13428",85676.9038663489
"13429",18118.0256736543
"13430",147195.053388525
"13431",23401.2221081458
"13432",31987.5090588812
"13433",16855.9248048965
"13434",29843.4748340737
"13435",8317.5022185273
"13436",69046.8361386763
"13437",34535.1435283627
"13438",42612.7892780211
"13439",32281.652097034
"13440",65137.1338323506
"13441",59300.6103726892
"13442",41150.9725175953
"13443",22227.4196782838
"13444",5683.42000654269
"13445",14233.009719094
"13446",19189.5930775356
"13447",29058.8914594824
"13448",19431.2048052231
"13449",36414.9470687026
"13450",19481.958444873
"13451",17344.1073864301
"13452",11519.643591268
"13453",37835.5423961207
"13454",35468.6378026296
"13455",47259.963935296
"13456",66996.5138878681
"13457",16405.2450203404
"13458",5223.0951818444
"13459",49684.3593451386
"13460",91689.9523296901
"13461",54113.8257742165
"13462",69205.4886463508
"13463",13344.4086239843
"13464",29365.934859763
"13465",77316.8733678415
"13466",20790.3779957018
"13467",28116.9152489466
"13468",42956.3561260465
"13469",21778.0469768453
"13470",24547.3274989826
"13471",35895.07372359
"13472",242523.600777289
"13473",64115.8509899731
"13474",39715.0936585215
"13475",44864.7254929806
"13476",15295.2830633051
"13477",23588.9171973612
"13478",152755.321987254
"13479",70934.1098233634
"13480",71177.4804124683
"13481",45845.7471704595
"13482",24589.0156749949
"13483",122237.135755024
"13484",10200.8441326265
"13485",27586.8423569457
"13486",14067.7820932843
"13487",16778.6449017847
"13488",30227.7754040311
"13489",57916.6829818642
"13490",86511.496480802
"13491",20495.7647915137
"13492",39664.5531887749
"13493",23234.8570057197
"13494",51033.1939709369
"13495",38974.3127240366
"13496",53820.5943811934
"13497",31505.0114076152
"13498",10351.400642992
"13499",115123.664851306
"13500",14260.4877310488
"13501",34087.4911500502
"13502",66990.9190103791
"13503",10552.9103938367
"13504",26204.1007425968
"13505",26899.402555545
"13506",21083.1797626025
"13507",34307.0005755115
"13508",44771.5501975624
"13509",213278.668653745
"13510",19064.908797201
"13511",29152.5343551055
"13512",56006.4371219802
"13513",24861.4038324509
"13514",73713.0927079718
"13515",19531.0329900034
"13516",17740.6181810331
"13517",15914.3860304952
"13518",54714.9451556597
"13519",8902.95757367335
"13520",67213.0211817637
"13521",60774.2269868074
"13522",64526.8472932936
"13523",27275.980795448
"13524",22224.4935153524
"13525",39603.1687634839
"13526",179524.312527706
"13527",23915.8679244832
"13528",47771.5358512723
"13529",80756.6190683685
"13530",30132.6203617397
"13531",31100.6274703022
"13532",26449.1584440957
"13533",48223.4858030993
"13534",20477.5206616005
"13535",74509.9318096181
"13536",30387.0390669049
"13537",66468.30450479
